,pre,post,witvliet_dataset2_vol.csv' with 80 nodes and 1702 edges_weight,witvliet_dataset4_vol.csv' with 87 nodes and 2025 edges_weight,witvliet_dataset3_vol.csv' with 83 nodes and 1737 edges_weight,witvliet_dataset1_vol.csv' with 82 nodes and 1765 edges_weight,witvliet_dataset6_vol.csv' with 85 nodes and 1992 edges_weight,cel_n2u_adjacency.csv' with 89 nodes and 2150 edges_weight,cel_jsh_nr_adj.csv' with 89 nodes and 2150 edges_weight,witvliet_dataset5_vol.csv' with 88 nodes and 2163 edges_weight,witvliet_dataset8_vol.csv' with 88 nodes and 2266 edges_weight,conserved,average_size,elegans_sum,pristi_sum,pristi_specific,elegans_specific,in_pristi
161,ADE,PLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318480.0,1,318480.0,1,0.0,no,no,no
162,ADE,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1895280.0,1,1895280.0,1,0.0,no,no,no
163,ADF,ADF,99840.0,286800.0,114960.0,136680.0,332513.0,97.0,97.0,171120.0,553200.0,9,188367.44444444444,9,0.0,no,yes,no
164,ADF,AFD,1579520.0,629760.0,737760.0,432840.0,1693992.0,10039.0,10039.0,2900160.0,2209200.0,9,1133701.111111111,9,0.0,no,yes,no
165,ADF,AIA,406528.0,298080.0,255840.0,407160.0,660970.0,7171.0,7171.0,365040.0,2034720.0,9,493631.1111111111,9,0.0,no,yes,no
166,ADF,AIB,289792.0,455640.0,255360.0,179160.0,648805.0,5378.0,5378.0,142320.0,657600.0,9,293270.3333333333,9,0.0,no,yes,no
167,ADF,AIN,99584.0,0.0,77280.0,480.0,357856.0,0.0,0.0,51480.0,15360.0,6,100340.0,6,0.0,no,no,no
168,ADF,AIY,2431232.0,812160.0,1221000.0,1695960.0,1250641.0,14949.0,14949.0,1583640.0,1492800.0,9,1168592.3333333333,9,0.0,no,yes,no
169,ADF,AIZ,3564800.0,4117800.0,2483400.0,3279000.0,6215024.0,75451.0,75451.0,5679720.0,13841760.0,9,4370267.333333333,9,0.0,no,yes,no
170,ADF,ASE,841472.0,1137240.0,230280.0,867840.0,1211442.0,14881.0,14881.0,983280.0,1247040.0,9,727595.1111111111,9,0.0,no,yes,no
171,ADF,ASH,1120512.0,609600.0,941040.0,247920.0,2150184.0,22102.0,22102.0,2349840.0,1691520.0,9,1017202.2222222222,9,0.0,no,yes,no
172,ADF,ASI,2048.0,36240.0,0.0,0.0,0.0,8500.0,8500.0,49320.0,16320.0,6,20154.666666666668,6,0.0,no,no,no
173,ADF,AUA,2075136.0,1793640.0,2097360.0,1390440.0,5316156.0,57635.0,57635.0,4861920.0,9624240.0,9,3030462.4444444445,9,0.0,no,yes,no
174,ADF,AVB,355584.0,147000.0,242160.0,81360.0,562298.0,13022.0,13022.0,226560.0,349200.0,9,221134.0,9,0.0,no,yes,no
175,ADF,AVH,1752576.0,873360.0,797640.0,766200.0,2760805.0,33135.0,33135.0,2916240.0,3204960.0,9,1459783.4444444445,9,0.0,no,yes,no
176,ADF,AWA,1699072.0,887040.0,1078680.0,789960.0,4547051.0,73149.0,73149.0,3544440.0,6583920.0,9,2141829.0,9,0.0,no,yes,no
177,ADF,AWB,2320384.0,2373720.0,2040960.0,1311120.0,4907949.0,56426.0,56426.0,4641840.0,11123040.0,9,3203540.5555555555,9,0.0,no,yes,no
178,ADF,AWC,62464.0,42840.0,3360.0,42840.0,126044.0,768.0,768.0,3120.0,21600.0,9,33756.0,9,0.0,no,yes,no
179,ADF,BAG,27136.0,3600.0,9120.0,80400.0,48322.0,5099.0,5099.0,36000.0,168720.0,9,42610.666666666664,9,0.0,no,yes,no
180,ADF,DB,44800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44800.0,1,0.0,no,no,no
181,ADF,DVA,148224.0,193440.0,227280.0,134400.0,656915.0,2707.0,2707.0,25440.0,35280.0,9,158488.11111111112,9,0.0,no,yes,no
182,ADF,OLQ,53504.0,72600.0,47520.0,48120.0,72652.0,1389.0,1389.0,244680.0,239280.0,9,86792.66666666667,9,0.0,no,yes,no
183,ADF,PVP,24576.0,74040.0,205320.0,185160.0,42915.0,14571.0,14571.0,377400.0,1130880.0,9,229937.0,9,0.0,no,yes,no
184,ADF,PVQ,9984.0,63480.0,720.0,3120.0,0.0,0.0,0.0,0.0,0.0,4,19326.0,4,0.0,no,no,no
185,ADF,RIA,814848.0,1143960.0,483120.0,463800.0,3916829.0,76166.0,76166.0,2987880.0,4911120.0,9,1652654.3333333333,9,0.0,no,yes,no
186,ADF,RIB,293888.0,412920.0,146640.0,242880.0,503162.0,13033.0,13033.0,485880.0,1237440.0,9,372097.3333333333,9,0.0,no,yes,no
187,ADF,RIF,73216.0,280440.0,136560.0,0.0,672459.0,10756.0,10756.0,280200.0,1440720.0,8,363138.375,8,0.0,no,no,no
188,ADF,RIH,132096.0,0.0,38640.0,111240.0,197682.0,5411.0,5411.0,221640.0,1270560.0,8,247835.0,8,0.0,no,no,no
189,ADF,RIR,2085888.0,2197560.0,1024560.0,1281960.0,2500945.0,36119.0,36119.0,1958520.0,6351840.0,9,1941501.2222222222,9,0.0,no,yes,no
190,ADF,SIA,296192.0,1560.0,233520.0,89280.0,1139803.0,997.0,997.0,490560.0,353520.0,9,289603.22222222225,9,0.0,no,yes,no
191,ADF,SIBD,193536.0,0.0,86040.0,0.0,0.0,3582.0,3582.0,86160.0,278640.0,6,108590.0,6,0.0,no,no,no
192,ADF,SIBV,157184.0,210120.0,110160.0,0.0,775188.0,9694.0,9694.0,324840.0,1350720.0,8,368450.0,8,0.0,no,no,no
193,ADF,SMB,2040576.0,1245600.0,1906080.0,644640.0,4431143.0,80712.0,80712.0,4789680.0,5051520.0,9,2252295.888888889,9,0.0,no,yes,no
194,ADF,URX,1411584.0,2030520.0,1026720.0,1010760.0,3436307.0,19074.0,19074.0,1659840.0,3953760.0,9,1618626.5555555555,9,0.0,no,yes,no
195,ADF,URY,97536.0,53040.0,46800.0,25800.0,5744.0,644.0,644.0,56400.0,33600.0,9,35578.666666666664,9,0.0,no,yes,no
196,ADF,AIM,0.0,25920.0,720.0,0.0,325416.0,4754.0,4754.0,4320.0,980400.0,7,192326.2857142857,7,0.0,no,no,no
197,ADF,AQR,0.0,76680.0,0.0,0.0,0.0,4484.0,4484.0,0.0,0.0,3,28549.333333333332,3,0.0,no,no,no
198,ADF,AVD,0.0,78480.0,0.0,76440.0,0.0,0.0,0.0,18720.0,0.0,3,57880.0,3,0.0,no,no,no
199,ADF,AVE,0.0,4320.0,0.0,11520.0,55080.0,246.0,246.0,0.0,0.0,5,14282.4,5,0.0,no,no,no
200,ADF,AVM,0.0,60240.0,0.0,0.0,95293.0,0.0,0.0,0.0,0.0,2,77766.5,2,0.0,no,no,no
201,ADF,CEPV,0.0,21240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21240.0,1,0.0,no,no,no
202,ADF,RIC,0.0,11760.0,0.0,0.0,116582.0,0.0,0.0,0.0,469440.0,3,199260.66666666666,3,0.0,no,no,no
203,ADF,RIG,0.0,119280.0,0.0,0.0,886701.0,10944.0,10944.0,663480.0,693360.0,6,397451.5,6,0.0,no,no,no
204,ADF,RIM,0.0,174840.0,3240.0,0.0,19937.0,5188.0,5188.0,3000.0,425280.0,7,90953.28571428571,7,0.0,no,no,no
205,ADF,ASG,0.0,0.0,3480.0,15720.0,0.0,1478.0,1478.0,0.0,221280.0,5,48687.2,5,0.0,no,no,no
206,ADF,Fragment1,0.0,0.0,13560.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13560.0,1,0.0,no,no,no
207,ADF,RIS,0.0,0.0,22320.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22320.0,1,0.0,no,no,no
208,ADF,RID,0.0,0.0,0.0,30360.0,14530.0,1976.0,1976.0,0.0,0.0,4,12210.5,4,0.0,no,no,no
209,ADF,RME,0.0,0.0,0.0,28080.0,0.0,0.0,0.0,0.0,0.0,1,28080.0,1,0.0,no,no,no
210,ADF,SAA,0.0,0.0,0.0,5160.0,0.0,0.0,0.0,0.0,0.0,1,5160.0,1,0.0,no,no,no
211,ADF,ADL,0.0,0.0,0.0,0.0,133816.0,2809.0,2809.0,0.0,1404720.0,4,386038.5,4,0.0,no,no,no
212,ADF,SAB,0.0,0.0,0.0,0.0,48998.0,0.0,0.0,21840.0,0.0,2,35419.0,2,0.0,no,no,no
213,ADF,AVA,0.0,0.0,0.0,0.0,0.0,337.0,337.0,0.0,0.0,2,337.0,2,0.0,no,no,no
214,ADF,HSN,0.0,0.0,0.0,0.0,0.0,1359.0,1359.0,0.0,224160.0,3,75626.0,3,0.0,no,no,no
215,ADF,PVC,0.0,0.0,0.0,0.0,0.0,327.0,327.0,0.0,0.0,2,327.0,2,0.0,no,no,no
216,ADF,ASJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43560.0,0.0,1,43560.0,1,0.0,no,no,no
217,ADF,AVF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9720.0,9120.0,2,9420.0,2,0.0,no,no,no
218,ADF,AVJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7080.0,18480.0,2,12780.0,2,0.0,no,no,no
219,ADF,BDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,0.0,1,4800.0,1,0.0,no,no,no
220,ADF,IL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44760.0,0.0,1,44760.0,1,0.0,no,no,no
221,ADF,URA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,1,1080.0,1,0.0,no,no,no
222,ADF,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307920.0,1,307920.0,1,0.0,no,no,no
223,ADL,ADL,239104.0,84240.0,156720.0,117600.0,537968.0,5217.0,5217.0,447840.0,476640.0,9,230060.66666666666,9,0.0,no,yes,no
224,ADL,AIA,562432.0,1268640.0,544440.0,431640.0,1500363.0,18769.0,18769.0,845880.0,2746560.0,9,881943.6666666666,9,0.0,no,yes,no
225,ADL,AIB,1144320.0,588360.0,698880.0,808680.0,2714848.0,42702.0,42702.0,2176800.0,8584560.0,9,1866872.4444444445,9,0.0,no,yes,no
226,ADL,AIY,3072.0,5400.0,8640.0,0.0,101375.0,290.0,290.0,111120.0,156240.0,8,48303.375,8,0.0,no,no,no
227,ADL,ALA,1450240.0,844320.0,778080.0,891120.0,1984604.0,19865.0,19865.0,1549080.0,2193120.0,9,1081143.7777777778,9,0.0,no,yes,no
228,ADL,ASE,836352.0,216720.0,1010880.0,368640.0,4085789.0,55449.0,55449.0,3025800.0,6600240.0,9,1806146.5555555555,9,0.0,no,yes,no
229,ADL,ASH,522496.0,1215360.0,386520.0,226320.0,2589480.0,34454.0,34454.0,2120880.0,7824000.0,9,1661551.5555555555,9,0.0,no,yes,no
230,ADL,ASI,636672.0,433680.0,414600.0,301680.0,714700.0,2029.0,2029.0,242640.0,80880.0,9,314323.3333333333,9,0.0,no,yes,no
231,ADL,ASJ,198656.0,182640.0,178320.0,182400.0,32102.0,123.0,123.0,144240.0,1200.0,9,102200.44444444444,9,0.0,no,yes,no
232,ADL,ASK,3288832.0,3181320.0,2120160.0,2512080.0,5114418.0,32735.0,32735.0,3555120.0,8298720.0,9,3126235.5555555555,9,0.0,no,yes,no
233,ADL,AVA,23808.0,328560.0,100920.0,0.0,1575719.0,21364.0,21364.0,148800.0,3576240.0,8,724596.875,8,0.0,no,no,no
234,ADL,AVB,105984.0,0.0,12840.0,0.0,233501.0,8660.0,8660.0,355440.0,230640.0,7,136532.14285714287,7,0.0,no,no,no
235,ADL,AVD,371200.0,321240.0,317520.0,64800.0,1808208.0,15227.0,15227.0,1492920.0,3186240.0,9,843620.2222222222,9,0.0,no,yes,no
236,ADL,AVH,122880.0,350280.0,243480.0,127200.0,1136086.0,15347.0,15347.0,796680.0,3284880.0,9,676908.8888888889,9,0.0,no,yes,no
237,ADL,AVJ,466688.0,294000.0,440880.0,83160.0,952595.0,5291.0,5291.0,1327080.0,1240320.0,9,535033.8888888889,9,0.0,no,yes,no
238,ADL,AWA,907264.0,1399920.0,809520.0,609240.0,3975965.0,60727.0,60727.0,3505800.0,9381360.0,9,2301169.222222222,9,0.0,no,yes,no
239,ADL,AWB,455680.0,663840.0,396600.0,50640.0,2552985.0,42326.0,42326.0,1711560.0,5130480.0,9,1227381.888888889,9,0.0,no,yes,no
240,ADL,AWC,2380288.0,1766640.0,2419560.0,1446120.0,5095832.0,17417.0,17417.0,3264480.0,6907440.0,9,2590577.111111111,9,0.0,no,yes,no
241,ADL,CAN,315904.0,37920.0,0.0,36600.0,378132.0,0.0,0.0,126000.0,117600.0,6,168692.66666666666,6,0.0,no,no,no
242,ADL,CEPD,10496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10496.0,1,0.0,no,no,no
243,ADL,IL1,95744.0,114480.0,55560.0,212520.0,224715.0,1108.0,1108.0,149880.0,225360.0,9,120052.77777777778,9,0.0,no,yes,no
244,ADL,IL2,193536.0,195360.0,98160.0,100800.0,344001.0,1270.0,1270.0,239760.0,439680.0,9,179315.22222222222,9,0.0,no,yes,no
245,ADL,OLL,169984.0,158160.0,133320.0,67560.0,420709.0,2108.0,2108.0,194520.0,292320.0,9,160087.66666666666,9,0.0,no,yes,no
246,ADL,OLQ,104960.0,195720.0,61440.0,46800.0,279797.0,7043.0,7043.0,285960.0,711120.0,9,188875.88888888888,9,0.0,no,yes,no
247,ADL,PVC,155392.0,208440.0,29160.0,0.0,656576.0,8710.0,8710.0,515760.0,204480.0,8,223403.5,8,0.0,no,no,no
248,ADL,PVP,178176.0,21240.0,72240.0,0.0,803235.0,5010.0,5010.0,564960.0,632400.0,8,285283.875,8,0.0,no,no,no
249,ADL,PVQ,823552.0,1448280.0,438840.0,958920.0,2325227.0,18073.0,18073.0,1146360.0,2639040.0,9,1090707.2222222222,9,0.0,no,yes,no
250,ADL,RIF,1024.0,38520.0,0.0,0.0,326430.0,5489.0,5489.0,0.0,976560.0,6,225585.33333333334,6,0.0,no,no,no
251,ADL,RMG,356864.0,77280.0,107400.0,93240.0,390296.0,7264.0,7264.0,244080.0,149520.0,9,159245.33333333334,9,0.0,no,yes,no
252,ADL,SIBD,43520.0,46920.0,70440.0,31440.0,16896.0,829.0,829.0,157080.0,86640.0,9,50510.444444444445,9,0.0,no,yes,no
253,ADL,SMB,1291008.0,1044840.0,899400.0,638040.0,2769930.0,47729.0,47729.0,3167280.0,4618080.0,9,1613781.7777777778,9,0.0,no,yes,no
254,ADL,URY,151040.0,124560.0,80400.0,39120.0,174703.0,613.0,613.0,205560.0,305520.0,9,120236.55555555556,9,0.0,no,yes,no
255,ADL,AIN,0.0,48120.0,0.0,0.0,0.0,712.0,712.0,109320.0,0.0,4,39716.0,4,0.0,no,no,no
256,ADL,AIZ,0.0,6360.0,8040.0,0.0,8447.0,91.0,91.0,19800.0,21120.0,7,9135.57142857143,7,0.0,no,no,no
257,ADL,ALM,0.0,93360.0,1440.0,36840.0,11489.0,1994.0,1994.0,9000.0,4560.0,8,20084.625,8,0.0,no,no,no
258,ADL,ALN,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,840.0,1,0.0,no,no,no
259,ADL,AQR,0.0,13440.0,0.0,0.0,0.0,62.0,62.0,10560.0,7200.0,5,6264.8,5,0.0,no,no,no
260,ADL,AVE,0.0,1560.0,0.0,35640.0,26695.0,756.0,756.0,0.0,0.0,5,13081.4,5,0.0,no,no,no
261,ADL,BWM,0.0,9120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9120.0,1,0.0,no,no,no
262,ADL,CEPV,0.0,64800.0,0.0,0.0,0.0,16264.0,16264.0,0.0,0.0,3,32442.666666666668,3,0.0,no,no,no
263,ADL,SAA,0.0,8040.0,146400.0,50880.0,12840.0,4048.0,4048.0,120.0,24960.0,8,31417.0,8,0.0,no,no,no
264,ADL,SIA,0.0,2640.0,31680.0,20160.0,4392.0,503.0,503.0,600.0,0.0,7,8639.714285714286,7,0.0,no,no,no
265,ADL,URB,0.0,7560.0,5760.0,29880.0,20612.0,5798.0,5798.0,119520.0,149520.0,8,43056.0,8,0.0,no,no,no
266,ADL,URX,0.0,67680.0,0.0,39720.0,20613.0,10026.0,10026.0,141480.0,22080.0,7,44517.857142857145,7,0.0,no,no,no
267,ADL,VB,0.0,46680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46680.0,1,0.0,no,no,no
268,ADL,AIM,0.0,0.0,29280.0,1920.0,3041.0,101.0,101.0,0.0,0.0,5,6888.6,5,0.0,no,no,no
269,ADL,ASG,0.0,0.0,960.0,0.0,9799.0,2466.0,2466.0,0.0,234720.0,5,50082.2,5,0.0,no,no,no
270,ADL,AVF,0.0,0.0,0.0,0.0,696789.0,3649.0,3649.0,450600.0,1016640.0,5,434265.4,5,0.0,no,no,no
271,ADL,RIG,0.0,0.0,0.0,0.0,77383.0,214.0,214.0,14760.0,10320.0,5,20578.2,5,0.0,no,no,no
272,ADL,URA,0.0,0.0,0.0,0.0,27709.0,287.0,287.0,0.0,12960.0,4,10310.75,4,0.0,no,no,no
273,ADL,BDU,0.0,0.0,0.0,0.0,0.0,729.0,729.0,0.0,0.0,2,729.0,2,0.0,no,no,no
274,ADL,DVA,0.0,0.0,0.0,0.0,0.0,1461.0,1461.0,90240.0,0.0,3,31054.0,3,0.0,no,no,no
275,ADL,HSN,0.0,0.0,0.0,0.0,0.0,12814.0,12814.0,0.0,1689600.0,3,571742.6666666666,3,0.0,no,no,no
276,ADL,PVR,0.0,0.0,0.0,0.0,0.0,425.0,425.0,0.0,0.0,2,425.0,2,0.0,no,no,no
277,ADL,RIA,0.0,0.0,0.0,0.0,0.0,13828.0,13828.0,0.0,0.0,2,13828.0,2,0.0,no,no,no
278,ADL,RIC,0.0,0.0,0.0,0.0,0.0,8831.0,8831.0,0.0,7440.0,3,8367.333333333334,3,0.0,no,no,no
279,ADL,RID,0.0,0.0,0.0,0.0,0.0,5136.0,5136.0,0.0,0.0,2,5136.0,2,0.0,no,no,no
280,ADL,RIM,0.0,0.0,0.0,0.0,0.0,2870.0,2870.0,0.0,426720.0,3,144153.33333333334,3,0.0,no,no,no
281,ADL,RIP,0.0,0.0,0.0,0.0,0.0,937.0,937.0,6600.0,0.0,3,2824.6666666666665,3,0.0,no,no,no
282,ADL,RIR,0.0,0.0,0.0,0.0,0.0,610.0,610.0,0.0,101040.0,3,34086.666666666664,3,0.0,no,no,no
283,ADL,RMH,0.0,0.0,0.0,0.0,0.0,270.0,270.0,0.0,0.0,2,270.0,2,0.0,no,no,no
284,ADL,SDQ,0.0,0.0,0.0,0.0,0.0,913.0,913.0,0.0,0.0,2,913.0,2,0.0,no,no,no
285,ADL,SIBV,0.0,0.0,0.0,0.0,0.0,3327.0,3327.0,0.0,102720.0,3,36458.0,3,0.0,no,no,no
286,ADL,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,1,8760.0,1,0.0,no,no,no
287,ADL,SMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100800.0,0.0,1,100800.0,1,0.0,no,no,no
288,ADL,VA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,1,360.0,1,0.0,no,no,no
289,ADL,AFD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72240.0,1,72240.0,1,0.0,no,no,no
290,ADL,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115200.0,1,115200.0,1,0.0,no,no,no
291,ADL,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66480.0,1,66480.0,1,0.0,no,no,no
292,AIA,AIA,165376.0,64560.0,105120.0,14160.0,0.0,4586.0,4586.0,323400.0,367440.0,8,131153.5,8,0.0,no,no,no
293,AIA,AIB,5005568.0,4917600.0,3108480.0,2666640.0,9860167.0,126428.0,126428.0,8903280.0,20302800.0,9,6113043.444444444,9,0.0,no,yes,no
294,AIA,AIM,2662912.0,1413480.0,2205600.0,1272480.0,4758927.0,50326.0,50326.0,4224960.0,5016720.0,9,2406192.3333333335,9,0.0,no,yes,no
295,AIA,AIN,242432.0,220320.0,261840.0,197280.0,377455.0,12057.0,12057.0,594240.0,2094960.0,9,445849.0,9,0.0,no,yes,no
296,AIA,AIY,289280.0,252720.0,214560.0,72840.0,326091.0,7075.0,7075.0,1326360.0,995520.0,9,387946.77777777775,9,0.0,no,yes,no
297,AIA,AIZ,1268480.0,925080.0,812040.0,699360.0,3401164.0,22762.0,22762.0,2181600.0,6751680.0,9,1787214.2222222222,9,0.0,no,yes,no
298,AIA,ALA,2048.0,82200.0,19920.0,0.0,0.0,146.0,146.0,0.0,0.0,5,20892.0,5,0.0,no,no,no
299,AIA,ASE,1541120.0,1314840.0,852000.0,1163400.0,2997011.0,35668.0,35668.0,2931000.0,3474960.0,9,1593963.0,9,0.0,no,yes,no
300,AIA,ASG,2922752.0,2237520.0,1823880.0,1662600.0,7920168.0,133841.0,133841.0,6653400.0,9611280.0,9,3677698.0,9,0.0,no,yes,no
301,AIA,ASH,1068544.0,767160.0,992640.0,922920.0,3999282.0,42441.0,42441.0,3601920.0,2764800.0,9,1578016.4444444445,9,0.0,no,yes,no
302,AIA,ASI,1342208.0,893400.0,565080.0,675960.0,2454987.0,24194.0,24194.0,2511240.0,3182160.0,9,1297047.0,9,0.0,no,yes,no
303,AIA,ASJ,1522688.0,940440.0,1229640.0,645480.0,1633842.0,24997.0,24997.0,1565640.0,2591280.0,9,1131000.4444444445,9,0.0,no,yes,no
304,AIA,ASK,3651328.0,4718760.0,2757720.0,2443200.0,10120365.0,124492.0,124492.0,7153680.0,15393120.0,9,5165239.666666667,9,0.0,no,yes,no
305,AIA,AVA,1024.0,0.0,0.0,0.0,248032.0,3819.0,3819.0,0.0,0.0,4,64173.5,4,0.0,no,no,no
306,AIA,AVD,3840.0,840.0,0.0,0.0,37509.0,1392.0,1392.0,101160.0,125280.0,7,38773.28571428572,7,0.0,no,no,no
307,AIA,AVJ,30464.0,0.0,23160.0,0.0,0.0,272.0,272.0,0.0,7680.0,5,12369.6,5,0.0,no,no,no
308,AIA,AWA,747776.0,1624320.0,377760.0,370800.0,1899785.0,8649.0,8649.0,2115840.0,4306320.0,9,1273322.111111111,9,0.0,no,yes,no
309,AIA,AWB,604160.0,477120.0,253080.0,457080.0,1230703.0,8761.0,8761.0,896040.0,1843200.0,9,642100.5555555555,9,0.0,no,yes,no
310,AIA,AWC,4266752.0,2981040.0,3144240.0,2307480.0,7595764.0,47174.0,47174.0,7521120.0,10691760.0,9,4289167.111111111,9,0.0,no,yes,no
311,AIA,CEPV,15872.0,25920.0,0.0,8160.0,0.0,4384.0,4384.0,600.0,49680.0,7,15571.42857142857,7,0.0,no,no,no
312,AIA,IL1,3072.0,5160.0,1680.0,34560.0,0.0,0.0,0.0,20880.0,0.0,5,13070.4,5,0.0,no,no,no
313,AIA,OLQ,4096.0,9480.0,0.0,4920.0,22978.0,0.0,0.0,25680.0,11520.0,6,13112.333333333334,6,0.0,no,no,no
314,AIA,PVC,43520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,2,27160.0,2,0.0,no,no,no
315,AIA,PVQ,1306368.0,984720.0,785280.0,808680.0,2756750.0,25461.0,25461.0,2287560.0,5818080.0,9,1644262.2222222222,9,0.0,no,yes,no
316,AIA,RIC,6400.0,14040.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,3,7293.333333333333,3,0.0,no,no,no
317,AIA,RID,4352.0,0.0,0.0,32880.0,0.0,0.0,0.0,0.0,0.0,2,18616.0,2,0.0,no,no,no
318,AIA,RIF,1050880.0,738360.0,1016520.0,299040.0,2997011.0,53862.0,53862.0,2612520.0,2725680.0,9,1283081.6666666667,9,0.0,no,yes,no
319,AIA,RMG,25088.0,276600.0,67080.0,29400.0,9123.0,2226.0,2226.0,3120.0,652320.0,9,118575.88888888889,9,0.0,no,yes,no
320,AIA,SMB,410880.0,25320.0,262800.0,369120.0,921845.0,25318.0,25318.0,1369800.0,1850160.0,9,584506.7777777778,9,0.0,no,yes,no
321,AIA,URX,61696.0,127320.0,76560.0,28920.0,115230.0,0.0,0.0,63720.0,321120.0,7,113509.42857142857,7,0.0,no,no,no
322,AIA,URY,17152.0,3240.0,0.0,21480.0,2365.0,0.0,0.0,4080.0,240.0,6,8092.833333333333,6,0.0,no,no,no
323,AIA,excgl,44544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44544.0,1,0.0,no,no,no
324,AIA,AUA,0.0,2520.0,0.0,0.0,82452.0,0.0,0.0,0.0,45120.0,3,43364.0,3,0.0,no,no,no
325,AIA,AVF,0.0,111840.0,0.0,0.0,360898.0,5765.0,5765.0,153240.0,181440.0,6,136491.33333333334,6,0.0,no,no,no
326,AIA,BAG,0.0,34920.0,0.0,0.0,94955.0,0.0,0.0,69360.0,30960.0,4,57548.75,4,0.0,no,no,no
327,AIA,DB,0.0,40920.0,0.0,53640.0,0.0,0.0,0.0,0.0,0.0,2,47280.0,2,0.0,no,no,no
328,AIA,IL2,0.0,9240.0,1200.0,1440.0,0.0,0.0,0.0,19560.0,0.0,4,7860.0,4,0.0,no,no,no
329,AIA,RIS,0.0,64920.0,12720.0,17400.0,285542.0,0.0,0.0,260880.0,608400.0,6,208310.33333333334,6,0.0,no,no,no
330,AIA,RMH,0.0,4320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4320.0,1,0.0,no,no,no
331,AIA,VB,0.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2160.0,1,0.0,no,no,no
332,AIA,AVB,0.0,0.0,6000.0,0.0,0.0,2550.0,2550.0,42960.0,615840.0,5,133980.0,5,0.0,no,no,no
333,AIA,CEPD,0.0,0.0,6960.0,0.0,0.0,0.0,0.0,480.0,0.0,2,3720.0,2,0.0,no,no,no
334,AIA,DA,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,1,360.0,1,0.0,no,no,no
335,AIA,RIR,0.0,0.0,0.0,7080.0,0.0,1067.0,1067.0,0.0,240.0,4,2363.5,4,0.0,no,no,no
336,AIA,AVH,0.0,0.0,0.0,0.0,44605.0,0.0,0.0,42960.0,234240.0,3,107268.33333333333,3,0.0,no,no,no
337,AIA,AVE,0.0,0.0,0.0,0.0,0.0,72.0,72.0,105120.0,13680.0,4,29736.0,4,0.0,no,no,no
338,AIA,AVL,0.0,0.0,0.0,0.0,0.0,18038.0,18038.0,0.0,0.0,2,18038.0,2,0.0,no,no,no
339,AIA,HSN,0.0,0.0,0.0,0.0,0.0,20376.0,20376.0,0.0,3437760.0,3,1159504.0,3,0.0,no,no,no
340,AIA,PVN,0.0,0.0,0.0,0.0,0.0,1928.0,1928.0,0.0,124080.0,3,42645.333333333336,3,0.0,no,no,no
341,AIA,RIH,0.0,0.0,0.0,0.0,0.0,1896.0,1896.0,0.0,0.0,2,1896.0,2,0.0,no,no,no
342,AIA,RIM,0.0,0.0,0.0,0.0,0.0,444.0,444.0,240.0,0.0,3,376.0,3,0.0,no,no,no
343,AIA,RMF,0.0,0.0,0.0,0.0,0.0,100.0,100.0,103080.0,0.0,3,34426.666666666664,3,0.0,no,no,no
344,AIA,SIA,0.0,0.0,0.0,0.0,0.0,9360.0,9360.0,19440.0,130560.0,4,42180.0,4,0.0,no,no,no
345,AIA,AVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40080.0,0.0,1,40080.0,1,0.0,no,no,no
346,AIA,OLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2640.0,0.0,1,2640.0,1,0.0,no,no,no
